PageURL,Title,CreationDate,Seccion,Subseccion,Contenido,WikipageID,LastModified
https://en.wikipedia.org/wiki/Sawdust,Sawdust,2023-11-30T20:41:55Z, Wood flour , Sources ,Large quantities of wood flour are frequently to be found in the waste from woodworking and furniture companies.  An adaptive reuse to which this material can be directed is composting. Wood flour can be subject to dust explosions if not cared for and disposed of properly.,1584112,2023-11-30T20:41:55Z
https://en.wikipedia.org/wiki/Sawdust,Sawdust,2023-11-30T20:41:55Z, Wood flour , Respirable particulates ,"As with all airborne particulates, wood dust particle sizes are classified with regard to effect on the human respiratory system.  For this classification, the unit for measurement of particle sizes is the micrometre or micron (μm), where 1 micrometre = 1 micron. Particles below 50 μm are not normally visible to the naked human eye. Particles of concern for human respiratory health are those <100 μm (where the symbol < means ‘less than’). Zhang (2004) has defined the size of indoor particulates according to respiratory fraction: Particles which precipitate in the vicinity of the mouth and eyes, and get into the organism, are defined as the inhalable fraction, that is total dust. Smaller fractions, penetrating into the non-cartilage respiratory tract, are defined as respirable dust. Dust emitted in the wood industry is characterized by the dimensional disintegration of particles up to 5 μm, and that is why they precipitate mostly in the nasal cavity, increasing the risk of cancer of the upper respiratory tract.",1584112,2023-11-30T20:41:55Z
https://en.wikipedia.org/wiki/Sawdust,Sawdust,2023-11-30T20:41:55Z, Wood flour , Exposure ,"The parameter most commonly used to characterize exposures to wood dust in air is total wood dust concentration, in mass per unit volume. In countries that use the metric system, this is usually measured in mg/m3 (milligram per cubic metre)A study to estimate occupational exposure to inhalable wood dust by country, industry, the level of exposure and type of wood dust in 25 member states of the European Union (EU-25) found that in 2000–2003, about 3.6 million workers (2.0% of the employed EU-25 population) were occupationally exposed to inhalable wood dust. The highest exposure levels were estimated to occur in the construction sector and furniture industry.",1584112,2023-11-30T20:41:55Z
https://en.wikipedia.org/wiki/Sawdust,Sawdust,2023-11-30T20:41:55Z, Wood flour , Cancer ,"Wood dust is known to be a human carcinogen, based on sufficient evidence of carcinogenicity from studies in humans. It has been demonstrated through human epidemiologic studies that exposure to wood dust increases the occurrence of cancer of the nose (nasal cavities and paranasal sinuses). An association of wood dust exposure and cancers of the nose has been observed in numerous case reports, cohort studies, and case control studies specifically addressing nasal cancer.",1584112,2023-11-30T20:41:55Z
https://en.wikipedia.org/wiki/Sawdust,Sawdust,2023-11-30T20:41:55Z, Ventilation , Cancer ,"To lower the concentration of airborne dust concentrations during woodworking, dust extraction systems are used. These can be divided into two types. The first are local exhaust ventilation systems, the second are room ventilation systems. Use of personal respirators, a form of personal protective equipment, can also isolate workers from dust.",1584112,2023-11-30T20:41:55Z
https://en.wikipedia.org/wiki/Sawdust,Sawdust,2023-11-30T20:41:55Z, Ventilation , Local exhaust ,"Local exhaust ventilation (LEV) systems rely on air pulled with a suction force through piping systems from the point of dust formation to a waste disposal unit. They consist of four elements: dust hoods at the point of dust formation, ventilation ducts, an air cleaning device (waste separator or dust collector) and an air moving device (a fan, otherwise known as an impeller). The air, containing dust and chips from the woodworking operation, is sucked by an impeller. The impeller is usually built into, or placed close to, the waste disposal unit, or dust collector. Guidelines of performance for woodworking LEV systems exist, and these tie into occupational air quality regulations that exist in many countries. The LEV guidelines often referred to are those set by the ACIAH.",1584112,2023-11-30T20:41:55Z
https://en.wikipedia.org/wiki/Sawdust,Sawdust,2023-11-30T20:41:55Z, Ventilation , Low volume/high velocity ,"Low-volume/high-velocity (LVHV) capture systems are specialised types of LEV that use an extractor hood designed as an integral part of the tool or positioned very close to the operating point of the cutting tool. The hood is designed to provide high capture velocities, often greater than 50 m/s (10,000 fpm) at the contaminant release point. This high velocity is accompanied by airflows often less than 0.02m3/s (50 cfm) resulting from the small face area of the hood that is used. These systems have come into favour for portable power tools, although adoption of the technology is not widespread. Festool is one manufacturer of portable power tools using LVHV ventilation integrated into the tool design.",1584112,2023-11-30T20:41:55Z
https://en.wikipedia.org/wiki/Sawdust,Sawdust,2023-11-30T20:41:55Z, Ventilation , Room ,"If suitably designed, general ventilation can also be used as a control of airborne dust. General ventilation can often help reduce skin and clothing contamination, and dust deposition on surfaces.",1584112,2023-11-30T20:41:55Z
https://en.wikipedia.org/wiki/Sawdust,Sawdust,2023-11-30T20:41:55Z, History , Room ,"″There was once a time when sawmill operators could barely give away their sawdust. They dumped it in the woods or incinerated it just to get rid of the stuff. These days, they have ready markets for sawdust…″, according to a report in 2008. For example, sawdust is used by biomass power plants as fuel or is sold to dairy farmers as animal bedding.",1584112,2023-11-30T20:41:55Z
https://en.wikipedia.org/wiki/Sawdust,Sawdust,2023-11-30T20:41:55Z, See also , Room ,Arsenic - was used as wood preservative Dust collection system Formaldehyde - used as adhesive Pesticides - used as preservative to replace arsenic and chromium Swarf Wood glue Wood preservation,1584112,2023-11-30T20:41:55Z
https://en.wikipedia.org/wiki/Sawdust,Sawdust,2023-11-30T20:41:55Z, Further reading , Room ,"Cavallo, Delia; Fresegna, Anna Maria; Ciervo, Aureliano; Ursini, Cinzia Lucia; Maiello, Raffaele; Del Frate, Valentina; et al. (2022). ""New formaldehyde-free adhesives for wood manufacturing: In vitro evaluation of potential toxicity of fine dust collected during wood sawing using a new experimental model to simulate occupational inhalation exposure"". Toxicology. Elsevier BV. 466: 153085. doi:10.1016/j.tox.2021.153085. ISSN 0300-483X.",1584112,2023-11-30T20:41:55Z
https://en.wikipedia.org/wiki/Sawdust,Sawdust,2023-11-30T20:41:55Z, External links , Room ,"BillPentz.com: Dust Collection Research. WHO 2005. Air Quality Guidelines for Europe, 2nd ed. WHO regional publications. European series, No. 91. Copenhagen: WHO Regional Office for Europe.",1584112,2023-11-30T20:41:55Z
https://en.wikipedia.org/wiki/Vaskning,Vaskning,2023-08-12T03:37:16Z,,,"Vaskning (lit. 'Sinking') is the act of pouring out champagne in the sink. Sinking probably started in Sweden as ""a reaction to the ban on spraying champagne in many bars"" and the sinking is usually done by a person ordering two bottles of champagne and asking the bartender to pour out (sink) one of them. The term ""sinking"" is a translation of the Swedish term, ""vaskning,"" derived from ""vask,"" which means ""sink"".",31679460,2023-08-12T03:37:16Z
https://en.wikipedia.org/wiki/Vaskning,Vaskning,2023-08-12T03:37:16Z, Background ,,"In 2007 and 2010 respectively, bars in the Swedish cities of Båstad and Visby, popular party destinations for the wealthy youth, banned the spraying of champagne. The ban referred to champagne spraying possibly violating the law’s requirement on servers of alcohol to maintain good order. The ban caused some people to sink the champagne instead, while others chose to buy more expensive champagne.According to Marie Söderqvist, CEO of the analysis company United Minds and author of the book Status – vägen till lycka (Eng. Status – the road to happiness), sinking is not just a protest against the ban on spraying champagne: ""One gives the finger to everything – bans, global justice, saving the planet and equality.""",31679460,2023-08-12T03:37:16Z
https://en.wikipedia.org/wiki/Vaskning,Vaskning,2023-08-12T03:37:16Z, Spread and media attention ,,"Sinking has been the subject of articles by national newspapers like Aftonbladet and Dagens Nyheter, but it is unclear how much sinking actually occurs. In a survey among barkeepers in Båstad, Stockholm, and Visby, one of them said they get ""approximately one serious sinking request per night,"" while others claimed sinking was a myth.Sinking has also been the theme of a music video by Kakan och Julia featured on Swedish Public Television.Variants of the phenomenon have reportedly taken place, such as hamburger dumping (purchasing a large number of hamburgers at a fast food restaurant, and throwing all but one into the trash).",31679460,2023-08-12T03:37:16Z
https://en.wikipedia.org/wiki/Vaskning,Vaskning,2023-08-12T03:37:16Z, See also ,,Conspicuous consumption,31679460,2023-08-12T03:37:16Z
https://en.wikipedia.org/wiki/Metabolic_waste,Metabolic waste,2023-10-30T06:29:53Z,,,"Metabolic wastes or excrements are substances left over from metabolic processes (such as cellular respiration) which cannot be used by the organism (they are surplus or toxic), and must therefore be excreted. This includes nitrogen compounds, water, CO2, phosphates, sulphates, etc. Animals treat these compounds as excretes. Plants have metabolic pathways which transforms some of them (primarily the oxygen compounds) into useful substances.. All the metabolic wastes are excreted in a form of water solutes through the excretory organs (nephridia, Malpighian tubules, kidneys), with the exception of CO2, which is excreted together with the water vapor throughout the lungs. The elimination of these compounds enables the chemical homeostasis of the organism.",4482716,2023-10-30T06:29:53Z
https://en.wikipedia.org/wiki/Metabolic_waste,Metabolic waste,2023-10-30T06:29:53Z, Nitrogen wastes ,,"The nitrogen compounds through which excess nitrogen is eliminated from organisms are called nitrogenous wastes () or nitrogen wastes. They are ammonia, urea, uric acid, and creatinine. All of these substances are produced from protein metabolism. In many animals, the urine is the main route of excretion for such wastes; in some, it is the feces.",4482716,2023-10-30T06:29:53Z
https://en.wikipedia.org/wiki/Metabolic_waste,Metabolic waste,2023-10-30T06:29:53Z, Nitrogen wastes , Ammonotelism ,"Ammonotelism is the excretion of ammonia and ammonium ions. Ammonia (NH3) forms with the oxidation of amino groups.(-NH2), which are removed from the proteins when they convert into carbohydrates. It is a very toxic substance to tissues and extremely soluble in water. Only one nitrogen atom is removed with it. A lot of water is needed for the excretion of ammonia, about 0.5 L of water is needed per 1 g of nitrogen to maintain ammonia levels in the excretory fluid below the level in body fluids to prevent toxicity. Thus, the marine organisms excrete ammonia directly into the water and are called ammonotelic.    Ammonotelic animals include crustaceans, platyhelminths, cnidarians, poriferans, echinoderms, and other aquatic invertebrates.",4482716,2023-10-30T06:29:53Z
https://en.wikipedia.org/wiki/Metabolic_waste,Metabolic waste,2023-10-30T06:29:53Z, Nitrogen wastes , Ureotelism ,"The excretion of urea is called ureotelism. Land animals, mainly amphibians and mammals, convert ammonia into urea, a process which occurs in the liver and kidney. These animals are called ureotelic. Urea is a less toxic compound than ammonia; two nitrogen atoms are eliminated through it and less water is needed for its excretion. It requires 0.05 L of water to excrete 1 g of nitrogen, approximately only 10% of that required in ammonotelic organisms.",4482716,2023-10-30T06:29:53Z
https://en.wikipedia.org/wiki/Metabolic_waste,Metabolic waste,2023-10-30T06:29:53Z, Nitrogen wastes , Uricotelism ,"Uricotelism is the excretion of excess nitrogen in the form of uric acid.  Uricotelic animals include insects, birds and most reptiles. Though requiring more metabolic energy to make than urea, uric acid's low toxicity and low solubility in water allow it to be concentrated into a small volume of pasty white suspension in feces, compared to the liquid urine of mammals. Notably however, great apes and humans, while ureotelic, are also uricotelic to a small extent, with uric acid potentially causing problems such as kidney stones and gout, but also functioning as a blood antioxidant.",4482716,2023-10-30T06:29:53Z
https://en.wikipedia.org/wiki/Metabolic_waste,Metabolic waste,2023-10-30T06:29:53Z, Water and gases , Uricotelism ,"These compounds form during the catabolism of carbohydrates and lipids in condensation reactions, and in some other metabolic reactions of the amino acids.  Oxygen is produced by plants and some bacteria in photosynthesis, while CO2 is a waste product of all animals and plants.  Nitrogen gases are produced by denitrifying bacteria and as a waste product, and bacteria for decaying yield ammonia, as do most invertebrates and vertebrates.  Water is the only liquid waste from animals and photosynthesizing plants.",4482716,2023-10-30T06:29:53Z
https://en.wikipedia.org/wiki/Metabolic_waste,Metabolic waste,2023-10-30T06:29:53Z, Solids , Uricotelism ,"Nitrates and nitrites are wastes produced by nitrifying bacteria, just as sulfur and sulfates are produced by the  sulfur-reducing bacteria and sulfate-reducing bacteria. Insoluble iron waste can be made by iron bacteria by using soluble forms.  In plants, resins, fats, waxes, and complex organic chemicals are exuded from plants, e.g., the latex from rubber trees and milkweeds. Solid waste products may be manufactured as organic pigments derived from breakdown of pigments like hemoglobin, and inorganic salts like carbonates, bicarbonates, and phosphate, whether in ionic or in molecular form, are excreted as solids.Animals dispose of solid waste as feces.",4482716,2023-10-30T06:29:53Z
https://en.wikipedia.org/wiki/Metabolic_waste,Metabolic waste,2023-10-30T06:29:53Z, See also , Uricotelism ,Ammonia poisoning Deamination,4482716,2023-10-30T06:29:53Z
https://en.wikipedia.org/wiki/Uncontrolled_waste,Uncontrolled waste,2023-07-31T16:31:15Z,,,"Uncontrolled waste is a group of waste types that do not fall into either the controlled, special or hazardous waste categories, such as specific mining wastes and agricultural wastes. This should not be confused with an alternative definition of uncontrolled waste that refers to improper waste disposal.Uncontrolled waste has significant impacts on the environment. In certain areas of Germany, it was found that industrial waste such as from ore smelting and waste products produced from petrochemical plants were found near population centers. Main effects of waste such as these lead to contamination of groundwater from toxic chemicals, and acidification of oceans as result of CO2 emissions from mining",5150435,2023-07-31T16:31:15Z
https://en.wikipedia.org/wiki/Uncontrolled_waste,Uncontrolled waste,2023-07-31T16:31:15Z, References ,,"Schreck, P. (1998-07-01). ""Environmental impact of uncontrolled waste disposal in mining and industrial areas in Central Germany"". Environmental Geology. 35 (1): 66–72. doi:10.1007/s002540050293. ISSN 0943-0105.Notes",5150435,2023-07-31T16:31:15Z
https://en.wikipedia.org/wiki/Used_good,Used good,2023-09-18T00:35:43Z,,,"Used goods, also known as secondhand goods, are any item of personal property offered for sale not as new, including metals in any form except coins that are legal tender, but excluding books, magazines, and postage stamps. Used goods may also be handed down, especially among family or close friends, as a hand-me-down.",997664,2023-09-18T00:35:43Z
https://en.wikipedia.org/wiki/Used_good,Used good,2023-09-18T00:35:43Z, Risks ,,"Furniture, especially bedding or upholstered items, may have bedbugs, if they have not been examined by an expert.",997664,2023-09-18T00:35:43Z
https://en.wikipedia.org/wiki/Used_good,Used good,2023-09-18T00:35:43Z, Benefits ,,"Recycling goods through the secondhand market reduces use of resources in manufacturing new goods and diminishes waste which must be disposed of, both of which are significant environmental benefits. Another benefit of recycling clothes is for the creation for new pieces of clothing from combings parts of recycled clothes to make a whole new piece. This has been done by multiple fashion designers recently and has been growing in recent years. However, manufacturers who profit from sales of new goods lose corresponding sales. Scientific research shows that buying used goods significantly reduces carbon footprint (including CO2 emissions) compared to the complete product life cycle. In most cases, the relative carbon footprint of production, raw material sourcing, and the supply chain—which comprise a great deal of the product's life cycle—is unknown. A scientific methodology has been made to analyze how much CO2 emissions are reduced when buying used goods like secondhand computer hardware versus new hardware.Quality secondhand goods can be more durable than equivalent new goods.",997664,2023-09-18T00:35:43Z
https://en.wikipedia.org/wiki/Used_good,Used good,2023-09-18T00:35:43Z, Types of transfers ,,"Many items that are considered obsolete and worthless in developed countries, such as decade-old hand tools and clothes, are useful and valuable in impoverished communities in the country or in developing countries. Underdeveloped countries like Zambia are extremely welcoming to donated secondhand clothing. At a time when the country's economy was in severe decline, the used goods provided jobs by keeping ""many others busy with repairs and alterations."" It has created a type of spin-off economy at a time when many Zambians were out of work. The used garments and materials that were donated to the country also allowed for the production of ""a wide range of fabrics"" whose imports had been previously restricted. The trade is essentially executed by women who operate their small business based on local associations and networks. Not only does this provide self-employment, but it also increases household income and enhances the economy. But while many countries would be welcoming of secondhand goods, it is also true that there are countries in need who refuse donated items. Countries like Poland, the Philippines, and Pakistan have been known to reject secondhand items for ""fear of venereal disease and risk to personal hygiene"". Similar to these countries, India also refuses the import of secondhand clothing but will accept the import of wool fibers, including mutilated hosiery which is a term meaning ""woollen garments shredded by machine in the West prior to export."" Through the production of shoddy (recycled wool), most of which is produced in Northern India today, unused clothing can be recycled into fibers that are spun into yarn for reuse in ""new"" used goods.There has been concern that export of electronic waste is disguised as trade of used goods, with the equipment ending in poor-country waste dumps.",997664,2023-09-18T00:35:43Z
https://en.wikipedia.org/wiki/Used_good,Used good,2023-09-18T00:35:43Z, Types , Used clothing ,"In developed countries, unwanted used clothing is often donated to charities that sort and sell it. Some of these distribute some of the clothing to people on low incomes for free or at a very low price. Others sell all of the collected clothing in bulk to a commercial used clothing redistributor and then use the raised funds to finance their activities. In the U.S., almost 5 billion pounds of clothing are donated to charity shops each year, only about 10% of which can be re-sold by the charity shops. About a third of the donated clothing is bought, usually in bulk and at a heavy discount, by commercial dealers and fabric recyclers, who export it to other countries. Some of the used clothes are also smuggled into Mexico.Whereas charity shops dominated the secondhand market from the 1960s to the 1970s, more specialized, profit-oriented shops emerged in the 1980s. These shops catered primarily to the fashionable female demographic and offered women and children designer clothes, and occasionally high-end formal wear for men. Resale boutiques specialized in contemporary high-end used designer fashion (for example, 2nd Take, or Couture Designer Resale), while others (such as Buffalo Exchange and Plato's Closet) specialize in vintage or retro fashion, period fashion, or contemporary basics and one-of-a-kind finds. Still, others cater to specific active sports by specializing in things such as riding equipment and diving gear. The resale business model has now expanded into the athletic equipment, books, and music categories. Secondhand sales migrated to a peer-to-peer platform—effectively cutting out the retailer as the middleman—when websites such as eBay and Amazon introduced the opportunity for Internet users to sell virtually anything online, including designer (or fraudulent) handbags, fashion, shoes, and accessories. Used clothing unsuitable for sale in an affluent market may still find a buyer or end-user in another market, such as a student market or a less affluent region of a developing country. In developing countries, such as Zambia, secondhand clothing is sorted, recycled, and sometimes redistributed to other nations. Some of the scraps are kept and used to create unique fashions that enable the locals to construct identity. Not only does the trade represent a great source of employment for women as well as men, but it also supports other facets of the economy: the merchants buy timber and other materials for their stands, metal hangers to display clothing, and food and drinks for customers. Carriers also find work as they transport the garments from factories to various locations. The secondhand clothing trade is central to the lives of many citizens dwelling in such countries.Importation of used clothing is sometimes opposed by the textile industry in developing countries. They are concerned that fewer people will buy the new clothes that they make when it is cheaper to buy imported used clothing. Nearly all the clothes made in Mexico are intended for export, and the Mexican textile industry opposes the importation of used clothes.",997664,2023-09-18T00:35:43Z
https://en.wikipedia.org/wiki/Used_good,Used good,2023-09-18T00:35:43Z, Types , Electronics and home appliances ,"Electronics usually are traded as secondhand goods, and may represent a hazard if disposed of incorrectly. Many of them may still be used despite being possibly outdated; for example, an older television set or computer may be sold or handed down to someone who is in need of one. In some cases, older electronics (such as home audio equipment) may outlast new equipment. This is also the case for home appliances, from microwave ovens and toaster ovens to refrigerators and kitchen stoves.",997664,2023-09-18T00:35:43Z
https://en.wikipedia.org/wiki/Used_good,Used good,2023-09-18T00:35:43Z, Types , Design and furniture ,"Design items and furniture are also seeing an increase in being traded as secondhand goods. With some designer items being sought after in marketplaces. When trading design furniture and items you usually must be aware of the original retail price as most of the goods, if kept well, retain their value quite well.",997664,2023-09-18T00:35:43Z
https://en.wikipedia.org/wiki/Used_good,Used good,2023-09-18T00:35:43Z, Types , Other items ,"The Sierra Club, an environmental organization, argues that secondhand purchasing of furniture is the ""greenest"" way of furnishing a home.",997664,2023-09-18T00:35:43Z
https://en.wikipedia.org/wiki/Used_good,Used good,2023-09-18T00:35:43Z, See also , Other items ,"Atomic Ed and the Black Hole, a documentary film about a unique secondhand shop Auto auction Car boot sale Flea market Freeganism Regifting Recommerce Rebag Regiving Reseller Secondary market The RealReal Fashionphile The Market for Lemons, a book discussing a phenomenon that may make it difficult to maintain quality in markets for certain used goods, such as computers and cars",997664,2023-09-18T00:35:43Z
https://en.wikipedia.org/wiki/List_of_waste_types,List of waste types,2023-07-13T22:32:09Z,,,Waste comes in many different forms and may be categorized in a variety of ways. The types listed here are not necessarily exclusive and there may be considerable overlap so that one waste entity may fall into one to many types.,6026779,2023-07-13T22:32:09Z
https://en.wikipedia.org/wiki/List_of_waste_types,List of waste types,2023-07-13T22:32:09Z, See also ,,List of waste management companies List of waste management topics List of solid waste treatment technologies List of Superfund sites in the United States List of topics dealing with environmental issues Pollution Waste management,6026779,2023-07-13T22:32:09Z
https://en.wikipedia.org/wiki/Spent_caustic,Spent caustic,2020-08-10T05:47:18Z,,,"Spent caustic is a waste industrial caustic solution that has become exhausted and is no longer useful (or spent). Spent caustics are made of sodium hydroxide or potassium hydroxide, water, and contaminants.  The contaminants have consumed the majority of the sodium (or potassium) hydroxide and thus the caustic liquor is spent, for example, in one common application H2S (gas) is scrubbed by the NaOH (aqueous) to form NaHS (aq) and H2O (l), thus consuming the caustic.",7490280,2020-08-10T05:47:18Z
https://en.wikipedia.org/wiki/Spent_caustic,Spent caustic,2020-08-10T05:47:18Z, Types ,,"Ethylene spent caustic comes from the caustic scrubbing of cracked gas from an ethylene cracker.  This liquor is produced by a caustic scrubbing tower.  Ethylene product gas is contaminated with H2S(g) and CO2(g), and those contaminants are removed by absorption in the caustic scrubbing tower to produce NaHS(aq) and Na2CO3(aq). The sodium hydroxide is consumed and the resulting wastewater (ethylene spent caustic) is contaminated with the sulfides and carbonates and a small fraction of organic compounds. Refinery spent caustic comes from multiple sources: the Merox processing of gasoline; the Merox processing of kerosene/jet fuel; and the caustic scrubbing/Merox processing of LPG. In these streams sulfides and organic acids are removed from the product streams into the caustic phase. The sodium hydroxide is consumed and the resulting wastewaters (cresylic for gasoline; naphthenic for kerosene/jet fuel; sulfidic for LPG -spent caustics) are often mixed and called refinery spent caustic. This spent caustic is contaminated with sulfides, carbonates, and in many cases a high fraction of organic acids.",7490280,2020-08-10T05:47:18Z
https://en.wikipedia.org/wiki/Spent_caustic,Spent caustic,2020-08-10T05:47:18Z, Treatment technologies ,,"Spent caustics are malodorous wastewaters that are difficult to treat in conventional wastewater processes. Typically the material is disposed of by high dilution with biotreatment, deep well injection, incineration, wet air oxidation, Humid Peroxide Oxidation or other speciality processes. Most ethylene spent caustics are disposed of through wet air oxidation.",7490280,2020-08-10T05:47:18Z
https://en.wikipedia.org/wiki/Spent_caustic,Spent caustic,2020-08-10T05:47:18Z, References ,,"Suarez, F. ""Pluses and Minuses of Caustic Treating"", Hydrocarbon Processing, pp 117–123, Oct 1996. Maugans, C.; Ellis, C. ""Age Old Solution for Today's SO2 and NOx"", Pollution Engineering, April 2004. Carlos T.; Maugans, C. ""Wet Air Oxidation of Refinery Spent Caustic: A Refinery Case Study"", NPRA Conference, San Antonio, TX, September 2000. WAO for Refinery Spent Caustic Kumfer, B.; Felch, C.; Maugans, C. ""Wet Air Oxidation of Spent Caustic in Petroleum Refineries"", NPRA, March 2010, San Antonio, TX. WAO for Spent Caustic in Petroleum Refineries",7490280,2020-08-10T05:47:18Z
https://en.wikipedia.org/wiki/Waste_heat,Waste heat,2023-10-26T21:20:57Z,,,"Waste heat is heat that is produced by a machine, or other process that uses energy, as a byproduct of doing work. All such processes give off some waste heat as a fundamental result of the laws of thermodynamics. Waste heat has lower utility (or in thermodynamics lexicon a lower exergy or higher entropy) than the original energy source.  Sources of waste heat include all manner of human activities,  natural systems, and all organisms, for example, incandescent light bulbs get hot, a refrigerator warms the room air, a building gets hot during peak hours, an internal combustion engine generates high-temperature exhaust gases, and electronic components get warm when in operation. Instead of being ""wasted"" by release into the ambient environment, sometimes waste heat (or cold) can be used by another process (such as using hot engine coolant to heat a vehicle), or a portion of heat that would otherwise be wasted can be reused in the same process if make-up heat is added to the system (as with heat recovery ventilation in a building). Thermal energy storage, which includes technologies both for short- and long-term retention of heat or cold, can create or improve the utility of waste heat (or cold).  One example is waste heat from air conditioning machinery stored in a buffer tank to aid in night time heating. Another is seasonal thermal energy storage (STES) at a foundry in Sweden.  The heat is stored in the bedrock surrounding a cluster of heat exchanger equipped boreholes, and is used for space heating in an adjacent factory as needed, even months later. An example of using STES to use natural waste heat is the Drake Landing Solar Community in Alberta, Canada, which, by using a cluster of boreholes in bedrock for interseasonal heat storage, obtains 97 percent of its year-round heat from solar thermal collectors on the garage roofs. Another STES application is storing winter cold underground, for summer air conditioning.On a biological scale, all organisms reject waste heat as part of their metabolic processes, and will die if the ambient temperature is too high to allow this. Anthropogenic waste heat can contribute to the urban heat island effect. The biggest point sources of waste heat originate from machines (such as electrical generators or industrial processes, such as steel or glass production) and heat loss through building envelopes.  The burning of transport fuels is a major contribution to waste heat.",5163454,2023-10-26T21:20:57Z
https://en.wikipedia.org/wiki/Waste_heat,Waste heat,2023-10-26T21:20:57Z, Conversion of energy ,,Machines converting energy contained in fuels to mechanical work or electric energy produce heat as a by-product.,5163454,2023-10-26T21:20:57Z
https://en.wikipedia.org/wiki/Waste_heat,Waste heat,2023-10-26T21:20:57Z, Sources ,,"In the majority of energy applications, energy is required in multiple forms.  These energy forms typically include some combination of: heating, ventilation, and air conditioning, mechanical energy and electric power.  Often, these additional forms of energy are produced by a heat engine, running on a source of high-temperature heat.  A heat engine can never have perfect efficiency, according to the second law of thermodynamics, therefore a heat engine will always produce a surplus of low-temperature heat.  This is commonly referred to as waste heat or ""secondary heat"", or ""low-grade heat"".  This heat is useful for the majority of heating applications, however, it is sometimes not practical to transport heat energy over long distances, unlike electricity or fuel energy. The largest proportions of total waste heat are from power stations and vehicle engines.  The largest single sources are power stations and industrial plants such as oil refineries and steelmaking plants.",5163454,2023-10-26T21:20:57Z
https://en.wikipedia.org/wiki/Waste_heat,Waste heat,2023-10-26T21:20:57Z, Sources , Air conditioning ,"Conventional air conditioning systems are a source of waste heat by releasing waste heat into the outdoor ambient air whilst cooling indoor spaces. This expelling of waste heat from air conditioning can worsen the urban heat island effect. Waste heat from air conditioning can be reduced through the use of passive cooling building design and zero-energy methods like evaporative cooling and passive daytime radiative cooling, the latter of which sends waste heat directly to outer space through the infrared window.",5163454,2023-10-26T21:20:57Z
https://en.wikipedia.org/wiki/Waste_heat,Waste heat,2023-10-26T21:20:57Z, Sources , Power generation ,"The electrical efficiency of thermal power plants is defined as the ratio between the input and output energy. It is typically only 33% when disregarding usefulness of the heat output for building heat. The images show cooling towers which allow power stations to maintain the low side of the temperature difference essential for conversion of heat differences to other forms of energy. Discarded or ""Waste"" heat that is lost to the environment may instead be used to advantage.",5163454,2023-10-26T21:20:57Z
https://en.wikipedia.org/wiki/Waste_heat,Waste heat,2023-10-26T21:20:57Z, Sources , Industrial processes ,"Industrial processes, such as oil refining, steel making or glass making are major sources of waste heat.",5163454,2023-10-26T21:20:57Z
https://en.wikipedia.org/wiki/Waste_heat,Waste heat,2023-10-26T21:20:57Z, Sources , Electronics ,"Although small in terms of power, the disposal of waste heat from microchips and other electronic components, represents a significant engineering challenge. This necessitates the use of fans, heatsinks, etc. to dispose of the heat. For example, data centers use electronic components that consume electricity for computing, storage and networking. The French CNRS explains a data center is like a resistor and most of the energy it consumes is transformed into heat and requires cooling systems.",5163454,2023-10-26T21:20:57Z
https://en.wikipedia.org/wiki/Waste_heat,Waste heat,2023-10-26T21:20:57Z, Sources , Biological ,"Humans, like all animals, produce heat as a result of metabolism.  In warm conditions, this heat exceeds a level required for homeostasis in warm-blooded animals, and is disposed of by various thermoregulation methods such as sweating and panting.  Fiala et al. modelled human thermoregulation.",5163454,2023-10-26T21:20:57Z
https://en.wikipedia.org/wiki/Waste_heat,Waste heat,2023-10-26T21:20:57Z, Disposal , Biological ,"Low temperature heat contains very little capacity to do work (Exergy), so the heat is qualified as waste heat and rejected to the environment. Economically most convenient is the rejection of such heat to water from a sea, lake or river. If sufficient cooling water is not available, the plant can be equipped with a cooling tower or air cooler to reject the waste heat into the atmosphere. In some cases it is possible to use waste heat, for instance in district heating systems.",5163454,2023-10-26T21:20:57Z
https://en.wikipedia.org/wiki/Waste_heat,Waste heat,2023-10-26T21:20:57Z, Uses , Conversion to electricity ,"There are many different approaches to transfer thermal energy to electricity, and the technologies to do so have existed for several decades. An established approach is by using a thermoelectric device, where a change in temperature across a semiconductor material creates a voltage through a phenomenon known as the Seebeck effect. A related approach is the use of thermogalvanic cells, where a temperature difference gives rise to an electric current in an electrochemical cell.The organic Rankine cycle, offered by companies such as Ormat, is a very known approach, whereby an organic substance is used as working medium instead of water.  The benefit is that this process can reject heat at lower temperatures for the production of electricity than the regular water steam cycle.  An example of use of the steam Rankine cycle is the Cyclone Waste Heat Engine.",5163454,2023-10-26T21:20:57Z
https://en.wikipedia.org/wiki/Waste_heat,Waste heat,2023-10-26T21:20:57Z, Uses , Cogeneration and trigeneration ,"Waste of the by-product heat is reduced if a cogeneration system is used, also known as a Combined Heat and Power (CHP) system. Limitations to the use of by-product heat arise primarily from the engineering cost/efficiency challenges in effectively exploiting small temperature differences to generate other forms of energy.  Applications utilizing waste heat include swimming pool heating and paper mills. In some cases, cooling can also be produced by the use of absorption refrigerators for example, in this case it's called trigeneration or CCHP (combined cooling, heat and power).",5163454,2023-10-26T21:20:57Z
